step,w_exact,w_char,w_pattern,w_affix,w_length,difficulty_multiplier,contrib_exact,contrib_char,contrib_pattern,contrib_affix,exact_match_raw,char_overlap_raw,pattern_raw,affix_raw,length_penalty_raw,exact_match_norm,char_overlap_norm,pattern_norm,affix_norm,length_penalty_norm,composite_pre,composite_with_length,composite_with_difficulty,composite_predicted,reward_scalar,composite_diff,parse_success
331,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.13333333333333336,0.0,0.1,0.0,0.6666666666666667,0.0,1.0,1.0,0.0,0.6666666666666667,0.0,1.0,1.0,0.23333333333333336,0.23333333333333336,0.23333333333333336,0.23333333333333336,0.23333333333333336,0.0,1.0
332,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08421052631578949,0.0,0.1,0.0,0.4210526315789474,0.0,1.0,1.0,0.0,0.4210526315789474,0.0,1.0,1.0,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.0,1.0
333,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.05333333333333334,0.0,0.1,0.0,0.26666666666666666,0.0,1.0,1.0,0.0,0.26666666666666666,0.0,1.0,1.0,0.15333333333333335,0.15333333333333335,0.18400000000000002,0.18400000000000002,0.18400000000000002,0.0,1.0
334,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.09523809523809525,0.0,0.1,0.0,0.4761904761904762,0.0,1.0,1.0,0.0,0.4761904761904762,0.0,1.0,1.0,0.19523809523809527,0.19523809523809527,0.19523809523809527,0.19523809523809527,0.19523809523809527,0.0,1.0
335,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08421052631578949,0.0,0.1,0.0,0.4210526315789474,0.0,1.0,1.0,0.0,0.4210526315789474,0.0,1.0,1.0,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.0,1.0
336,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.14285714285714288,0.0,0.1,0.0,0.7142857142857143,0.0,1.0,1.0,0.0,0.7142857142857143,0.0,1.0,1.0,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.0,1.0
337,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08000000000000002,0.0,0.1,0.0,0.4,0.0,1.0,1.0,0.0,0.4,0.0,1.0,1.0,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.0,1.0
338,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.047058823529411764,0.0,0.1,0.0,0.23529411764705882,0.0,1.0,1.0,0.0,0.23529411764705882,0.0,1.0,1.0,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,1.0
339,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08421052631578949,0.0,0.1,0.0,0.4210526315789474,0.0,1.0,1.0,0.0,0.4210526315789474,0.0,1.0,1.0,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.0,1.0
340,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08333333333333334,0.0,0.1,0.0,0.4166666666666667,0.0,1.0,1.0,0.0,0.4166666666666667,0.0,1.0,1.0,0.18333333333333335,0.18333333333333335,0.18333333333333335,0.18333333333333335,0.18333333333333335,0.0,1.0
341,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.1384615384615385,0.0,0.1,0.0,0.6923076923076924,0.0,1.0,1.0,0.0,0.6923076923076924,0.0,1.0,1.0,0.2384615384615385,0.2384615384615385,0.2384615384615385,0.2384615384615385,0.2384615384615385,0.0,1.0
342,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.0761904761904762,0.0,0.1,0.0,0.380952380952381,0.0,1.0,1.0,0.0,0.380952380952381,0.0,1.0,1.0,0.1761904761904762,0.1761904761904762,0.1761904761904762,0.1761904761904762,0.1761904761904762,0.0,1.0
343,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.06896551724137931,0.0,0.1,0.0,0.3448275862068965,0.0,1.0,1.0,0.0,0.3448275862068965,0.0,1.0,1.0,0.16896551724137931,0.16896551724137931,0.16896551724137931,0.16896551724137931,0.16896551724137931,0.0,1.0
344,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.12000000000000002,0.0,0.1,0.0,0.6000000000000001,0.0,1.0,1.0,0.0,0.6000000000000001,0.0,1.0,1.0,0.22000000000000003,0.22000000000000003,0.22000000000000003,0.22000000000000003,0.22000000000000003,0.0,1.0
345,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.12,0.15,0.1,0.0,0.6,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,0.37,0.37,0.37,0.37,0.37,0.0,1.0
346,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.05,0.0,0.1,0.0,0.25,0.0,1.0,1.0,0.0,0.25,0.0,1.0,1.0,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.0,1.0
347,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.11428571428571428,0.0,0.1,0.0,0.5714285714285714,0.0,1.0,1.0,0.0,0.5714285714285714,0.0,1.0,1.0,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.0,1.0
348,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08000000000000002,0.0,0.1,0.0,0.4,0.0,1.0,1.0,0.0,0.4,0.0,1.0,1.0,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.0,1.0
349,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08,0.0,0.1,0.0,0.39999999999999997,0.0,1.0,1.0,0.0,0.39999999999999997,0.0,1.0,1.0,0.18,0.18,0.18,0.18,0.18,0.0,1.0
350,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.08888888888888889,0.0,0.1,0.0,0.4444444444444444,0.0,1.0,1.0,0.0,0.4444444444444444,0.0,1.0,1.0,0.18888888888888888,0.18888888888888888,0.22666666666666666,0.22666666666666666,0.22666666666666666,0.0,1.0
351,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07272727272727272,0.0,0.1,0.0,0.3636363636363636,0.0,1.0,1.0,0.0,0.3636363636363636,0.0,1.0,1.0,0.17272727272727273,0.17272727272727273,0.17272727272727273,0.17272727272727273,0.17272727272727273,0.0,1.0
352,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.07058823529411766,0.0,0.1,0.0,0.35294117647058826,0.0,1.0,1.0,0.0,0.35294117647058826,0.0,1.0,1.0,0.17058823529411765,0.17058823529411765,0.20470588235294118,0.20470588235294118,0.20470588235294118,0.0,1.0
353,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.05,0.0,0.1,0.0,0.25,0.0,1.0,1.0,0.0,0.25,0.0,1.0,1.0,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.0,1.0
354,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.1,0.0,0.1,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.0,1.0
355,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08000000000000002,0.0,0.1,0.0,0.4,0.0,1.0,1.0,0.0,0.4,0.0,1.0,1.0,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.0,1.0
356,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.16666666666666666,0.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,1.0
357,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.0,1.0
358,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07058823529411766,0.0,0.1,0.0,0.35294117647058826,0.0,1.0,1.0,0.0,0.35294117647058826,0.0,1.0,1.0,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.0,1.0
359,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07058823529411766,0.0,0.1,0.0,0.35294117647058826,0.0,1.0,1.0,0.0,0.35294117647058826,0.0,1.0,1.0,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.0,1.0
360,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.10434782608695653,0.0,0.1,0.0,0.5217391304347826,0.0,1.0,1.0,0.0,0.5217391304347826,0.0,1.0,1.0,0.20434782608695654,0.20434782608695654,0.20434782608695654,0.20434782608695654,0.20434782608695654,0.0,1.0
361,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.09599999999999999,0.0,0.1,0.0,0.4799999999999999,0.0,1.0,1.0,0.0,0.4799999999999999,0.0,1.0,1.0,0.196,0.196,0.196,0.196,0.196,0.0,1.0
362,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07058823529411766,0.0,0.1,0.0,0.35294117647058826,0.0,1.0,1.0,0.0,0.35294117647058826,0.0,1.0,1.0,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.0,1.0
363,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07058823529411766,0.0,0.1,0.0,0.35294117647058826,0.0,1.0,1.0,0.0,0.35294117647058826,0.0,1.0,1.0,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.0,1.0
364,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.04000000000000001,0.0,0.1,0.0,0.2,0.0,1.0,1.0,0.0,0.2,0.0,1.0,1.0,0.14,0.14,0.14,0.14,0.14,0.0,1.0
365,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07058823529411766,0.0,0.1,0.0,0.35294117647058826,0.0,1.0,1.0,0.0,0.35294117647058826,0.0,1.0,1.0,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.0,1.0
366,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08888888888888889,0.0,0.1,0.0,0.4444444444444444,0.0,1.0,1.0,0.0,0.4444444444444444,0.0,1.0,1.0,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.0,1.0
367,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.028571428571428577,0.0,0.1,0.0,0.14285714285714288,0.0,1.0,1.0,0.0,0.14285714285714288,0.0,1.0,1.0,0.1285714285714286,0.1285714285714286,0.1285714285714286,0.1285714285714286,0.1285714285714286,0.0,1.0
368,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07058823529411766,0.0,0.1,0.0,0.35294117647058826,0.0,1.0,1.0,0.0,0.35294117647058826,0.0,1.0,1.0,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.0,1.0
369,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.047058823529411764,0.0,0.1,0.0,0.23529411764705882,0.0,1.0,1.0,0.0,0.23529411764705882,0.0,1.0,1.0,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,1.0
370,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.14454545454545456,0.15,0.1,0.0,0.7227272727272727,1.0,1.0,1.0,0.0,0.7227272727272727,1.0,1.0,1.0,0.3945454545454546,0.3945454545454546,0.3945454545454546,0.3945454545454546,0.3945454545454546,0.0,1.0
371,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.05454545454545454,0.0,0.1,0.0,0.2727272727272727,0.0,1.0,1.0,0.0,0.2727272727272727,0.0,1.0,1.0,0.15454545454545454,0.15454545454545454,0.15454545454545454,0.15454545454545454,0.15454545454545454,0.0,1.0
372,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.07500000000000001,0.0,0.1,0.0,0.375,0.0,1.0,1.0,0.0,0.375,0.0,1.0,1.0,0.17500000000000002,0.17500000000000002,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.0,1.0
373,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.08421052631578949,0.0,0.1,0.0,0.4210526315789474,0.0,1.0,1.0,0.0,0.4210526315789474,0.0,1.0,1.0,0.1842105263157895,0.1842105263157895,0.2210526315789474,0.2210526315789474,0.2210526315789474,0.0,1.0
374,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.09411764705882353,0.0,0.1,0.0,0.47058823529411764,0.0,1.0,1.0,0.0,0.47058823529411764,0.0,1.0,1.0,0.19411764705882353,0.19411764705882353,0.23294117647058823,0.23294117647058823,0.23294117647058823,0.0,1.0
375,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.04000000000000001,0.0,0.1,0.0,0.2,0.0,1.0,1.0,0.0,0.2,0.0,1.0,1.0,0.14,0.14,0.14,0.14,0.14,0.0,1.0
376,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.14285714285714288,0.0,0.1,0.0,0.7142857142857143,0.0,1.0,1.0,0.0,0.7142857142857143,0.0,1.0,1.0,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.0,1.0
377,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.1272727272727273,0.0,0.1,0.0,0.6363636363636365,0.0,1.0,1.0,0.0,0.6363636363636365,0.0,1.0,1.0,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.0,1.0
378,0.4,0.2,0.15,0.1,0.15,1.5,0.0,0.1333333333333333,0.0,0.1,0.0,0.6666666666666665,0.0,1.0,1.0,0.0,0.6666666666666665,0.0,1.0,1.0,0.2333333333333333,0.2333333333333333,0.35,0.35,0.35,0.0,1.0
379,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07407407407407408,0.0,0.1,0.0,0.3703703703703704,0.0,1.0,1.0,0.0,0.3703703703703704,0.0,1.0,1.0,0.1740740740740741,0.1740740740740741,0.1740740740740741,0.1740740740740741,0.1740740740740741,0.0,1.0
380,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08333333333333333,0.0,0.1,0.0,0.41666666666666663,0.0,1.0,1.0,0.0,0.41666666666666663,0.0,1.0,1.0,0.18333333333333335,0.18333333333333335,0.18333333333333335,0.18333333333333335,0.18333333333333335,0.0,1.0
381,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.0,1.0
382,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.02666666666666667,0.0,0.1,0.0,0.13333333333333333,0.0,1.0,1.0,0.0,0.13333333333333333,0.0,1.0,1.0,0.12666666666666668,0.12666666666666668,0.152,0.152,0.152,0.0,1.0
383,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.11428571428571431,0.0,0.1,0.0,0.5714285714285715,0.0,1.0,1.0,0.0,0.5714285714285715,0.0,1.0,1.0,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.0,1.0
384,0.4,0.2,0.15,0.1,0.15,1.5,0.0,0.075,0.0,0.1,0.0,0.37499999999999994,0.0,1.0,1.0,0.0,0.37499999999999994,0.0,1.0,1.0,0.175,0.175,0.26249999999999996,0.26249999999999996,0.26249999999999996,0.0,1.0
385,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.11111111111111112,0.0,0.1,0.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.5555555555555556,0.0,1.0,1.0,0.21111111111111114,0.21111111111111114,0.21111111111111114,0.21111111111111114,0.21111111111111114,0.0,1.0
386,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.11851851851851854,0.0,0.1,0.0,0.5925925925925927,0.0,1.0,1.0,0.0,0.5925925925925927,0.0,1.0,1.0,0.21851851851851856,0.21851851851851856,0.21851851851851856,0.21851851851851856,0.21851851851851856,0.0,1.0
387,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.07500000000000001,0.0,0.1,0.0,0.375,0.0,1.0,1.0,0.0,0.375,0.0,1.0,1.0,0.17500000000000002,0.17500000000000002,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.0,1.0
388,0.4,0.2,0.15,0.1,0.15,1.5,0.0,0.11764705882352942,0.0,0.1,0.0,0.5882352941176471,0.0,1.0,1.0,0.0,0.5882352941176471,0.0,1.0,1.0,0.21764705882352942,0.21764705882352942,0.3264705882352941,0.3264705882352941,0.3264705882352941,0.0,1.0
389,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08347826086956522,0.0,0.1,0.0,0.4173913043478261,0.0,1.0,1.0,0.0,0.4173913043478261,0.0,1.0,1.0,0.18347826086956526,0.18347826086956526,0.18347826086956526,0.18347826086956526,0.18347826086956526,0.0,1.0
390,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.1,0.0,0.1,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.2,0.2,0.24,0.24,0.24,0.0,1.0
391,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07272727272727274,0.0,0.1,0.0,0.36363636363636365,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,1.0,1.0,0.17272727272727273,0.17272727272727273,0.17272727272727273,0.17272727272727273,0.17272727272727273,0.0,1.0
392,0.4,0.2,0.15,0.1,0.15,1.5,0.0,0.05,0.0,0.1,0.0,0.25,0.0,1.0,1.0,0.0,0.25,0.0,1.0,1.0,0.15000000000000002,0.15000000000000002,0.22500000000000003,0.22500000000000003,0.22500000000000003,0.0,1.0
393,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07058823529411766,0.0,0.1,0.0,0.35294117647058826,0.0,1.0,1.0,0.0,0.35294117647058826,0.0,1.0,1.0,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.17058823529411765,0.0,1.0
394,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.06015037593984962,0.0,0.1,0.0,0.3007518796992481,0.0,1.0,1.0,0.0,0.3007518796992481,0.0,1.0,1.0,0.16015037593984963,0.16015037593984963,0.16015037593984963,0.16015037593984963,0.16015037593984963,0.0,1.0
395,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.1272727272727273,0.0,0.1,0.0,0.6363636363636365,0.0,1.0,1.0,0.0,0.6363636363636365,0.0,1.0,1.0,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.0,1.0
396,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08421052631578949,0.0,0.1,0.0,0.4210526315789474,0.0,1.0,1.0,0.0,0.4210526315789474,0.0,1.0,1.0,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.0,1.0
397,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.11111111111111112,0.0,0.1,0.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.5555555555555556,0.0,1.0,1.0,0.21111111111111114,0.21111111111111114,0.21111111111111114,0.21111111111111114,0.21111111111111114,0.0,1.0
398,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.06666666666666667,0.0,0.1,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.16666666666666669,0.16666666666666669,0.2,0.2,0.2,0.0,1.0
399,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.06666666666666665,0.0,0.1,0.0,0.33333333333333326,0.0,1.0,1.0,0.0,0.33333333333333326,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.0
400,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08421052631578949,0.0,0.1,0.0,0.4210526315789474,0.0,1.0,1.0,0.0,0.4210526315789474,0.0,1.0,1.0,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.0,1.0
401,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.01818181818181818,0.0,0.1,0.0,0.0909090909090909,0.0,1.0,1.0,0.0,0.0909090909090909,0.0,1.0,1.0,0.1181818181818182,0.1181818181818182,0.14181818181818182,0.14181818181818182,0.14181818181818182,0.0,1.0
402,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.1,0.0,0.1,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.0,1.0
403,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.09411764705882353,0.0,0.1,0.0,0.47058823529411764,0.0,1.0,1.0,0.0,0.47058823529411764,0.0,1.0,1.0,0.19411764705882353,0.19411764705882353,0.19411764705882353,0.19411764705882353,0.19411764705882353,0.0,1.0
404,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.10977443609022555,0.0,0.1,0.0,0.5488721804511278,0.0,1.0,1.0,0.0,0.5488721804511278,0.0,1.0,1.0,0.20977443609022556,0.20977443609022556,0.20977443609022556,0.20977443609022556,0.20977443609022556,0.0,1.0
405,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.13333333333333333,0.0,0.1,0.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.0,1.0
406,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.11428571428571431,0.0,0.1,0.0,0.5714285714285715,0.0,1.0,1.0,0.0,0.5714285714285715,0.0,1.0,1.0,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.2142857142857143,0.0,1.0
407,0.4,0.2,0.15,0.1,0.15,1.5,0.0,0.08421052631578947,0.0,0.1,0.0,0.42105263157894735,0.0,1.0,1.0,0.0,0.42105263157894735,0.0,1.0,1.0,0.1842105263157895,0.1842105263157895,0.27631578947368424,0.27631578947368424,0.27631578947368424,0.0,1.0
408,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.09090909090909091,0.0,0.1,0.0,0.45454545454545453,0.0,1.0,1.0,0.0,0.45454545454545453,0.0,1.0,1.0,0.19090909090909092,0.19090909090909092,0.19090909090909092,0.19090909090909092,0.19090909090909092,0.0,1.0
409,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.11200000000000002,0.0,0.1,0.0,0.56,0.0,1.0,1.0,0.0,0.56,0.0,1.0,1.0,0.21200000000000002,0.21200000000000002,0.21200000000000002,0.21200000000000002,0.21200000000000002,0.0,1.0
410,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.1272727272727273,0.0,0.1,0.0,0.6363636363636365,0.0,1.0,1.0,0.0,0.6363636363636365,0.0,1.0,1.0,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.0,1.0
411,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.02666666666666667,0.0,0.1,0.0,0.13333333333333333,0.0,1.0,1.0,0.0,0.13333333333333333,0.0,1.0,1.0,0.12666666666666668,0.12666666666666668,0.152,0.152,0.152,0.0,1.0
412,0.4,0.2,0.15,0.1,0.15,1.25,0.0,0.09645123839009288,0.0,0.1,0.0,0.48225619195046443,0.0,1.0,1.0,0.0,0.48225619195046443,0.0,1.0,1.0,0.19645123839009287,0.19645123839009287,0.2517821207430341,0.2517821207430341,0.2517821207430341,0.0,1.0
413,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.11111111111111112,0.0,0.1,0.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.5555555555555556,0.0,1.0,1.0,0.21111111111111114,0.21111111111111114,0.21111111111111114,0.21111111111111114,0.21111111111111114,0.0,1.0
414,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.028571428571428577,0.0,0.1,0.0,0.14285714285714288,0.0,1.0,1.0,0.0,0.14285714285714288,0.0,1.0,1.0,0.1285714285714286,0.1285714285714286,0.1285714285714286,0.1285714285714286,0.1285714285714286,0.0,1.0
415,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.11617391304347827,0.0,0.1,0.0,0.5808695652173914,0.0,1.0,1.0,0.0,0.5808695652173914,0.0,1.0,1.0,0.21617391304347827,0.21617391304347827,0.21617391304347827,0.21617391304347827,0.21617391304347827,0.0,1.0
416,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.06190476190476191,0.0,0.1,0.0,0.30952380952380953,0.0,1.0,1.0,0.0,0.30952380952380953,0.0,1.0,1.0,0.16190476190476194,0.16190476190476194,0.16190476190476194,0.16190476190476194,0.16190476190476194,0.0,1.0
417,0.4,0.2,0.15,0.1,0.15,1.2,0.0,0.057142857142857155,0.0,0.1,0.0,0.28571428571428575,0.0,1.0,1.0,0.0,0.28571428571428575,0.0,1.0,1.0,0.15714285714285717,0.15714285714285717,0.18857142857142858,0.18857142857142858,0.18857142857142858,0.0,1.0
418,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08000000000000002,0.0,0.1,0.0,0.4000000000000001,0.0,1.0,1.0,0.0,0.4000000000000001,0.0,1.0,1.0,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.0,1.0
419,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.08421052631578949,0.0,0.1,0.0,0.4210526315789474,0.0,1.0,1.0,0.0,0.4210526315789474,0.0,1.0,1.0,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.1842105263157895,0.0,1.0
420,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.02666666666666667,0.0,0.1,0.0,0.13333333333333333,0.0,1.0,1.0,0.0,0.13333333333333333,0.0,1.0,1.0,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.12666666666666668,0.0,1.0
421,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.030769230769230767,0.0,0.1,0.0,0.15384615384615383,0.0,1.0,1.0,0.0,0.15384615384615383,0.0,1.0,1.0,0.13076923076923078,0.13076923076923078,0.13076923076923078,0.13076923076923078,0.13076923076923078,0.0,1.0
422,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.07529411764705884,0.0,0.1,0.0,0.3764705882352941,0.0,1.0,1.0,0.0,0.3764705882352941,0.0,1.0,1.0,0.17529411764705882,0.17529411764705882,0.17529411764705882,0.17529411764705882,0.17529411764705882,0.0,1.0
423,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.096,0.0,0.1,0.0,0.48,0.0,1.0,1.0,0.0,0.48,0.0,1.0,1.0,0.196,0.196,0.196,0.196,0.196,0.0,1.0
424,0.4,0.2,0.15,0.1,0.15,1.5,0.0,0.028571428571428577,0.0,0.1,0.0,0.14285714285714288,0.0,1.0,1.0,0.0,0.14285714285714288,0.0,1.0,1.0,0.1285714285714286,0.1285714285714286,0.1928571428571429,0.1928571428571429,0.1928571428571429,0.0,1.0
425,0.4,0.2,0.15,0.1,0.15,1.0,0.0,0.04210526315789474,0.0,0.1,0.0,0.2105263157894737,0.0,1.0,1.0,0.0,0.2105263157894737,0.0,1.0,1.0,0.14210526315789473,0.14210526315789473,0.14210526315789473,0.14210526315789473,0.14210526315789473,0.0,1.0
